D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_42_262.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_42_262.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_42_262.jpg, -0.5452251, 1, 0, 30.1501
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_42_362.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_42_362.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_42_362.jpg, -0.2416185, 1, 0, 30.19337
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_42_466.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_42_466.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_42_466.jpg, 0, 1, 0, 30.18828
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_42_573.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_42_573.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_42_573.jpg, 0, 1, 0, 30.19005
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_42_673.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_42_673.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_42_673.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_42_774.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_42_774.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_42_774.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_42_877.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_42_877.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_42_877.jpg, 0.0478506, 1, 0, 30.18975
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_42_983.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_42_983.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_42_983.jpg, 0.4007382, 1, 0, 30.16148
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_43_086.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_43_086.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_43_086.jpg, 0.09274378, 1, 0, 30.19135
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_43_192.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_43_192.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_43_192.jpg, 0, 1, 0, 30.18959
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_43_292.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_43_292.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_43_292.jpg, 0, 1, 0, 30.19022
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_43_398.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_43_398.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_43_398.jpg, -0.2942094, 1, 0, 30.1724
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_43_505.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_43_505.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_43_505.jpg, -0.4125696, 1, 0, 30.17571
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_43_610.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_43_610.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_43_610.jpg, -0.1196659, 1, 0, 30.19187
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_43_713.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_43_713.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_43_713.jpg, 0.0510543, 1, 0, 30.18609
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_43_841.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_43_841.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_43_841.jpg, 0.4614111, 1, 0, 30.14184
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_43_943.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_43_943.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_43_943.jpg, 0.1465851, 1, 0, 30.19112
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_44_050.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_44_050.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_44_050.jpg, 0, 1, 0, 30.18867
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_44_155.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_44_155.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_44_155.jpg, 0, 1, 0, 30.18988
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_44_280.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_44_280.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_44_280.jpg, 0.3708924, 1, 0, 30.17148
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_44_387.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_44_387.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_44_387.jpg, 0.695119, 1, 0, 30.13063
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_44_494.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_44_494.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_44_494.jpg, 0.3958237, 1, 0, 30.19119
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_44_596.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_44_596.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_44_596.jpg, 0.09161496, 1, 0, 30.19405
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_44_704.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_44_704.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_44_704.jpg, 0, 1, 0, 30.18887
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_44_805.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_44_805.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_44_805.jpg, -0.0179025, 1, 0, 30.19045
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_44_905.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_44_905.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_44_905.jpg, -0.3196344, 1, 0, 30.16744
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_45_011.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_45_011.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_45_011.jpg, -0.02077828, 1, 0, 30.18969
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_45_111.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_45_111.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_45_111.jpg, 0, 1, 0, 30.18901
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_45_213.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_45_213.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_45_213.jpg, -0.0246885, 1, 0, 30.18928
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_45_318.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_45_318.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_45_318.jpg, -0.3219603, 1, 0, 30.17302
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_45_423.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_45_423.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_45_423.jpg, -0.6721989, 1, 0, 30.12676
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_45_526.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_45_526.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_45_526.jpg, -0.3649866, 1, 0, 30.19207
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_45_629.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_45_629.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_45_629.jpg, -0.07001667, 1, 0, 30.19113
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_45_730.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_45_730.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_45_730.jpg, 0, 1, 0, 30.18942
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_45_831.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_45_831.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_45_831.jpg, -0.017145, 1, 0, 30.19034
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_45_951.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_45_951.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_45_951.jpg, -0.3949644, 1, 0, 30.16916
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_46_052.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_46_052.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_46_052.jpg, -0.1129566, 1, 0, 30.19269
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_46_153.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_46_153.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_46_153.jpg, 0, 1, 0, 30.19011
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_46_254.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_46_254.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_46_254.jpg, 0, 1, 0, 30.19052
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_46_360.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_46_360.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_46_360.jpg, 0, 1, 0, 30.19069
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_46_461.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_46_461.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_46_461.jpg, 0.3063024, 1, 0, 30.17266
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_46_565.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_46_565.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_46_565.jpg, 0, 1, 0, 30.18912
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_46_668.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_46_668.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_46_668.jpg, 0, 1, 0, 30.19007
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_46_769.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_46_769.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_46_769.jpg, 0, 1, 0, 30.19037
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_46_872.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_46_872.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_46_872.jpg, -0.2892702, 1, 0, 30.174
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_46_977.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_46_977.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_46_977.jpg, -0.0316962, 1, 0, 30.19043
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_47_083.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_47_083.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_47_083.jpg, 0, 1, 0, 30.19048
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_47_186.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_47_186.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_47_186.jpg, 0, 1, 0, 30.18998
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_47_289.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_47_289.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_47_289.jpg, 0, 1, 0, 30.19037
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_47_389.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_47_389.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_47_389.jpg, 0.2837154, 1, 0, 30.17403
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_47_492.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_47_492.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_47_492.jpg, 0.008984696, 1, 0, 30.18995
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_47_593.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_47_593.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_47_593.jpg, 0, 1, 0, 30.19024
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_47_694.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_47_694.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_47_694.jpg, -0.266607, 1, 0, 30.17538
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_47_800.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_47_800.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_47_800.jpg, -0.5641665, 1, 0, 30.14109
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_47_904.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_47_904.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_47_904.jpg, -0.1955753, 1, 0, 30.19373
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_48_079.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_48_079.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_48_079.jpg, 0, 1, 0, 30.18973
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_48_182.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_48_182.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_48_182.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_48_285.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_48_285.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_48_285.jpg, 0.3113463, 1, 0, 30.1673
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_48_396.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_48_396.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_48_396.jpg, 0.01351744, 1, 0, 30.19217
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_48_500.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_48_500.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_48_500.jpg, 0, 1, 0, 30.18951
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_48_602.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_48_602.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_48_602.jpg, 0, 1, 0, 30.19253
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_48_707.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_48_707.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_48_707.jpg, 0, 1, 0, 30.18937
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_48_809.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_48_809.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_48_809.jpg, 0.2895336, 1, 0, 30.17526
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_48_910.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_48_910.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_48_910.jpg, 0.5917032, 1, 0, 30.13954
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_49_015.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_49_015.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_49_015.jpg, 0.3236505, 1, 0, 30.18987
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_49_115.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_49_115.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_49_115.jpg, 0.02697089, 1, 0, 30.18978
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_49_220.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_49_220.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_49_220.jpg, 0, 1, 0, 30.19032
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_49_320.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_49_320.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_49_320.jpg, 0, 1, 0, 30.1907
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_49_432.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_49_432.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_49_432.jpg, -0.3325365, 1, 0, 30.17012
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_49_536.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_49_536.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_49_536.jpg, -0.05175659, 1, 0, 30.1905
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_49_644.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_49_644.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_49_644.jpg, 0, 1, 0, 30.19021
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_49_748.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_49_748.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_49_748.jpg, 0, 1, 0, 30.19041
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_49_850.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_49_850.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_49_850.jpg, 0, 1, 0, 30.19044
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_49_950.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_49_950.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_49_950.jpg, 0, 1, 0, 30.19058
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_50_052.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_50_052.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_50_052.jpg, -0.0300933, 1, 0, 30.19008
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_50_160.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_50_160.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_50_160.jpg, 0, 1, 0, 30.19043
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_50_269.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_50_269.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_50_269.jpg, 0, 1, 0, 30.19027
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_50_370.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_50_370.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_50_370.jpg, 0, 1, 0, 30.19028
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_50_478.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_50_478.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_50_478.jpg, 0, 1, 0, 30.19028
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_50_586.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_50_586.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_50_586.jpg, 0, 1, 0, 30.1903
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_50_694.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_50_694.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_50_694.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_50_802.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_50_802.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_50_802.jpg, -0.3210388, 1, 0, 30.17311
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_50_909.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_50_909.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_50_909.jpg, 0, 1, 0, 30.18954
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_51_013.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_51_013.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_51_013.jpg, 0, 1, 0, 30.19007
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_51_115.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_51_115.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_51_115.jpg, 0, 1, 0, 30.19024
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_51_216.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_51_216.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_51_216.jpg, 0, 1, 0, 30.1903
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_51_322.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_51_322.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_51_322.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_51_424.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_51_424.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_51_424.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_51_531.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_51_531.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_51_531.jpg, 0, 1, 0, 30.19031
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_51_635.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_51_635.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_51_635.jpg, 0, 1, 0, 30.19031
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_51_744.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_51_744.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_51_744.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_51_845.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_51_845.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_51_845.jpg, 0, 1, 0, 30.19028
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_51_953.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_51_953.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_51_953.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_52_059.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_52_059.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_52_059.jpg, 0, 1, 0, 30.19031
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_52_161.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_52_161.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_52_161.jpg, 0, 1, 0, 30.19031
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_52_267.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_52_267.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_52_267.jpg, 0, 1, 0, 30.19032
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_52_369.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_52_369.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_52_369.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_52_476.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_52_476.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_52_476.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_52_577.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_52_577.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_52_577.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\DATA\IMG\center_2020_04_03_01_01_52_683.jpg, D:\simulator-windows-64\DATA\IMG\left_2020_04_03_01_01_52_683.jpg, D:\simulator-windows-64\DATA\IMG\right_2020_04_03_01_01_52_683.jpg, 0, 1, 0, 30.1903
